species	FAME000121_S41	FAME000114_S47	FAME000129_S59	FAME000122_S40	FAME000109_S52	FAME000120_S42	FAME000117_S45	FAME000106_S55	FAME000119_S43	FAME000126_S62	FAME000125_S63	FAME000132_S66	FAME000108_S53	FAME000107_S54	FAME000127_S61	FAME000118_S44	FAME000112_S49	FAME000113_S48	FAME000123_S39	FAME000104_S65	FAME000110_S51	FAME000115_S64	FAME000111_S50	FAME000128_S60	FAME000130_S58	FAME000124_S38	FAME000131_S57	FAME000105_S56	FAME000116_S46
Enterobacter phage Tyrion			0.10173548773189707		1.529241578838603			0.9636767976278725		0.3084040092521203	0.13039599203898153		1.1092623405435387	0.6926774102346621	0.05202595176888236	1.5538290788013318	0.07339834329453707			0.06481931615621456	2.7237354085603114	0.1935998177884068	0.22617456564202734	0.04757468233988146	0.06981034855309742		0.2732766252261268	0.9717402082300447	0.0058792404021400435
Enterobacter phage phiT5282H			0.04488330341113106							0.7560181615694338	0.8304165808798297	0.006776904310111141		0.009424182452172273	0.09181050312155711			0.00804634695848085	0.00549178977428744	0.49694809053097827		0.6206582393804806	0.020561324149275213	0.10704303526473329	0.046540232368731616		0.04233863207728725		
Enterobacteria phage 82			0.023937761819269897							0.05996744624346784	0.006862946949420081				0.02448280083241523					0.02700804839842273		0.011388224575788634	0.010280662074637606	0.017840505877455545	0.039891627744627095		0.003848966552480659		
Enterobacteria phage ES18			0.002992220227408737				0.03820804279300793			0.00428338901739056	0.061766522544780725									0.027008048398422732		0.04555289830315454		0.003964556861656789					
Enterobacteria phage HK140			0.03889886295631358		0.010332713370531101			0.01058985491898761		0.08352608583911592	0.027451787797680323		0.033277870216306155	0.004712091226086137	0.058146651976986166					0.005401609679684546		0.04555289830315454		0.05550379606319504	0.044878081212705485		0.011546899657441977		0.0058792404021400435
Enterobacteria phage IME10			0.05385996409335727												0.0030603501040519037					0.01620482903905364		0.005694112287894317		0.003964556861656789					
Enterobacteria phage Sf101			0.005984440454817474							0.00214169450869528					0.04284490145672665							0.028470561439471586		0.005946835292485183	0.003324302312052258				
Enterobacteria phage SfV			0.20347097546379414		0.07232899359371771		0.009552010698251982	0.09530869427088849		0.04925897369999144	0.04117768169652049		0.08874098724348309	0.3722552068608048	0.02448280083241523		0.02097095522701059			0.005401609679684546	0.09432849899775969	0.01708233686368295		0.24382024699189248	0.20278244103518775		0.7062853623802009	0.18839861179970255	
Enterobacteria phage cdtI			0.002992220227408737							0.00214169450869528	0.006862946949420081				0.012241400416207615		0.010485477613505295			0.010803219359369093	0.035373187124159884	0.01708233686368295		0.0019822784308283943	0.026594418496418065				0.0058792404021400435
Enterobacteria phage mEp235			0.04488330341113106		0.010332713370531101			0.01058985491898761		0.02570033410434336	0.10980715119072129			0.004712091226086137	0.02448280083241523					0.037811267757791825		0.03985878601526022		0.05946835292485182	0.03490517427654871		0.019244832762403297		
Enterobacteria phage mEp460			0.017953321364452424		0.010332713370531101						0.013725893898840161	0.006776904310111141			0.0030603501040519037					0.027008048398422732		0.02277644915157727		0.0019822784308283943					
Enterococcus phage vB_EfaS_IME197			0.005984440454817474							0.00214169450869528					0.0030603501040519037					0.04321287743747637		0.02277644915157727		0.0336987333240827			0.0057734498287209885		0.0058792404021400435
Erwinia phage vB_EamM_Joad			0.14063435068821065																						0.039891627744627095		0.0981486470882568		
Erwinia virus Alexandra			0.002992220227408737							0.09209286387389704					0.0765087526012976					0.04321287743747637				0.011893670584970364					
Erwinia virus EaH1			0.11071214841412327							2.869870641651675	0.08235536339304098				3.3357816134165748					0.12423702263274457		0.233458603803667	0.010280662074637606	1.2349594624060896	0.006648604624104516				
Erwinia virus Risingsun			2.1693596648713345		0.010332713370531101		0.009552010698251982			0.00214169450869528				0.0895297332956366			0.010485477613505295			0.005401609679684546		0.028470561439471586		0.01387594901579876	0.7762245898642023		0.29059697471228974		
Escherichia phage ESSI2_ev015			0.03590664272890485		0.010332713370531101		0.019104021396503964	0.6142115853012814		0.0428338901739056	0.08921831034246105		0.21075984470327233	0.023560456130430684	0.04896560166483046	0.007399186089530152		0.00804634695848085		0.04321287743747637	0.058955311873599814	0.2960938389705045	0.041122648298550425	0.04162784704739628	0.01828366271628742		0.003848966552480659	0.02974714923153198	0.0058792404021400435
Escherichia phage Evi			0.002992220227408737		0.18598884066955984			0.05294927459493805		0.00642508352608584	0.0343147347471004		0.044370493621741544	0.1413627367825841	0.006120700208103807		0.010485477613505295		0.00549178977428744	0.027008048398422732	0.10611956137247966	0.09110579660630908	0.010280662074637606	0.06541518821733701	0.05152668583681		0.05773449828720988	0.05949429846306396	
Escherichia phage GER2			0.002992220227408737	0.009198785760279642	0.06199628022318661			0.07412898443291327	0.007682261657832066	0.021416945086952795	0.006862946949420081		0.05546311702717693	0.014136273678258409	0.006120700208103807						0.10611956137247966	0.02277644915157727	0.020561324149275213	0.003964556861656789	0.003324302312052258		0.021169316038643624	0.0495785820525533	
Escherichia phage Lambda_ev058			0.03291442250149611				0.009552010698251982			0.01713355606956224	0.020588840848260244			0.17434737536518707				0.0160926939169617		0.010803219359369093	0.011791062374719963	0.01708233686368295		0.015858227446627154	0.024932267340391934		0.032716215696085606	0.01983143282102132	
Escherichia phage RDN8.1			0.08976660682226212		0.06199628022318661	0.0076546233925290875	0.009552010698251982	0.05294927459493805	0.023046784973496198	0.00856677803478112			0.044370493621741544	0.004712091226086137		0.5031446540880503					0.011791062374719963		0.010280662074637606	0.045592403909053066	0.05485098814886226		0.07313036449713252	0.00991571641051066	0.3233582221177024
Escherichia phage SerU-LTIIb			0.002992220227408737							0.00214169450869528												0.02277644915157727							
Escherichia phage phiv142-3			0.002992220227408737		0.0516635668526555			0.09530869427088848		0.04711727919129616	0.04117768169652049		0.022185246810870772	0.13665064555649797	0.006120700208103807					0.04861448711716092	0.04716424949887985	0.0341646737273659		0.003964556861656789	0.01662151156026129		0.0057734498287209885	0.02974714923153198	
Escherichia phage vB_EcoM-Ro121c4YLVW			0.014961101137043686										0.011092623405435386							0.05941770647653001	0.011791062374719963			0.0356810117549111	0.14793145288632548		0.007697933104961318		
Escherichia virus 172-1			0.017953321364452424							0.00214169450869528				0.004712091226086137	0.00918105031215571					0.005401609679684546				0.003964556861656789			0.0019244832762403295		
Escherichia virus C1302			0.03590664272890485							0.0321254176304292	0.020588840848260244				0.006120700208103807					0.005401609679684546		0.03985878601526022		0.05748607449402343	0.006648604624104516		0.009622416381201648		
Escherichia virus HK022			0.023937761819269897							0.04925897369999143	0.013725893898840161				0.06732770228914188					0.010803219359369093	0.023582124749439926	0.005694112287894317		0.04162784704739628	0.036567325432574835	0.004876621476640983	0.019244832762403297		
Escherichia virus HK446			0.03590664272890485		0.030998140111593304		0.009552010698251982	0.01058985491898761		0.01927525057825752	0.020588840848260244				0.04590525156077856					0.021606438718738186		0.03985878601526022	0.010280662074637606	0.04162784704739628	0.006648604624104516		0.003848966552480659		
Escherichia virus HK542			0.01795332136445242							0.0428338901739056	0.013725893898840161				0.05814665197698617					0.005401609679684546		0.02277644915157727		0.04757468233988146	0.008310755780130645		0.0019244832762403295		
Escherichia virus HK544			0.005984440454817474							0.04711727919129616	0.04804062864594057				0.00918105031215571					0.01620482903905364		0.005694112287894317		0.0019822784308283943					
Escherichia virus HK620			0.011968880909634948					0.01058985491898761		0.03426711213912448					0.015301750520259519	0.007399186089530152				0.005401609679684546	0.2476123098691192	0.005694112287894317		0.04361012547822467					0.0058792404021400435
Escherichia virus HK633			0.005984440454817474							0.00642508352608584	0.013725893898840161				0.0030603501040519037					0.02700804839842273		0.005694112287894317		0.02973417646242591					
Escherichia virus HK75			0.002992220227408737							0.00642508352608584	0.013725893898840161				0.00918105031215571					0.021606438718738186		0.0341646737273659		0.13083037643467402			0.0019244832762403295		
Escherichia virus HK97			0.047875523638539794							0.00856677803478112	0.006862946949420081				0.00918105031215571					0.021606438718738186		0.01708233686368295		0.011893670584970366					
Escherichia virus If1			0.07779772591262717							0.0107084725434764	0.13039599203898153				0.006120700208103807					0.04321287743747637		0.10249402118209772		0.08325569409479255	0.006648604624104516		0.009622416381201648		
Escherichia virus Lambda_2H10			0.005984440454817474							0.00856677803478112			0.011092623405435386		0.012241400416207615					0.005401609679684546	0.2476123098691192	0.011388224575788634			0.01662151156026129				
Escherichia virus M13			0.03889886295631358		0.010332713370531101					0.012850167052171678	0.027451787797680323									0.054016096796845464		0.0683293474547318		0.1288480980038456	0.011635058092182904				
Escherichia virus P2			0.12567324955116696		0.16532341392849761			0.07412898443291327		0.06210914075216312	0.17157367373550203		0.22185246810870773	0.14607482800867025	0.1499571550985433	0.007399186089530152	0.010485477613505295			0.04861448711716092	0.14149274849663956	0.07402345974262613	0.041122648298550425	0.02775189803159752	0.11967488323388129		0.20014626072899427	0.07932573128408528	0.0058792404021400435
Escherichia virus P2_4A7b			0.002992220227408737																										
Escherichia virus P2_4B2			0.2094554159186116			0.0076546233925290875	0.019104021396503964		0.007682261657832066	0.0321254176304292				0.009424182452172273	0.35806096217407274	0.007399186089530152	0.5242738806752647	0.00804634695848085		0.005401609679684546		0.0341646737273659	0.020561324149275213	0.3013063214859159	0.03490517427654871		0.015395866209922636	0.01983143282102132	0.0058792404021400435
Escherichia virus mEp460_4F5			0.05086774386594853							0.00856677803478112	0.020588840848260244				0.006120700208103807					0.054016096796845464		0.04555289830315454			0.001662151156026129				
Escherichia virus mEpX2			0.36804308797127466		0.08266170696424881		0.019104021396503964	0.04235941967595044		0.2784202861303864	0.04117768169652049		0.12201885745978924	0.004712091226086137	0.508018117272616	0.03699593044765076	0.031456432840515886	0.00804634695848085		0.08642575487495274	0.023582124749439926	0.05694112287894317		0.45988859595218745	0.5302262187723351		0.157807628651707	0.03966286564204264	0.1646187312599212
Exiguobacterium phage vB_EauS-123			0.002992220227408737							0.00214169450869528										0.005401609679684546					0.004986453468078387				
Geobacillus virus E3			0.002992220227408737							0.00214169450869528					0.0030603501040519037					0.01620482903905364				0.0019822784308283943	0.01495936040423516		0.0019244832762403295		
Geobacillus virus GBSV1			0.01795332136445242					0.02117970983797522		0.00428338901739056	0.05490357559536064			0.051833003486947506	0.021422450728363324					0.06481931615621456		0.07402345974262613		0.0019822784308283943	0.013297209248209032		0.030791732419845272	0.03966286564204264	
Inoviridae sp.			0.00897666068222621		0.010332713370531101			0.4553637615164672		0.05996744624346784	0.3568732413698442		0.18857459789240155		0.027543150936467135					0.1512450710311673		0.10818813346999202	0.26729721394057776	0.009911392154141972	0.0631617439289929		0.003848966552480659	0.01983143282102132	
Klebsiella phage 1 LV-2017			0.09874326750448832		0.27898326100433973		0.009552010698251982	0.3071057926506407		0.07710100231303008	0.20588840848260243		0.12201885745978924	0.31571011214777117	0.07344840249724569		0.02097095522701059	0.00804634695848085		0.18365472910927458	0.1886569979955194	0.2562350529552443	0.03084198622391282	1.0625012389240194	0.21109319681531838		0.24633385935876217	0.10907288051561725	0.0058792404021400435
Klebsiella phage 2b LV-2017			0.005984440454817474							0.00428338901739056	0.027451787797680323		0.011092623405435386	0.009424182452172273	0.01836210062431142	0.007399186089530152				0.03240965807810728		0.06263523516683749		0.023787341169940728	0.003324302312052258		0.011546899657441977		
Klebsiella phage 48ST307			0.2244165170556553		0.1136598470758421			0.04235941967595044		0.00856677803478112	0.08921831034246105		0.11092623405435387	0.5418904909999057	0.012241400416207615					0.05941770647653001	0.011791062374719963	0.04555289830315454	0.03084198622391282	0.1050607568339049	0.2908764523045726		0.5908163658057811	0.585027268220129	
Klebsiella phage 5 LV-2017			0.08677438659485338		0.010332713370531101			0.02117970983797522		0.1499186156086696	0.2745178779768032		0.033277870216306155		0.039784551352674745					0.21606438718738186	0.7782101167315175	0.20498804236419543	0.22617456564202734	0.06343290978650862	0.2526469757159716		0.021169316038643624	0.07932573128408528	
Klebsiella phage Mulock			0.059844404548174746		0.21698698078115314			0.3071057926506407		0.12421828150432623	0.19902546153318235		0.033277870216306155	0.023560456130430684	0.06426735218508997	0.10358860525342212			0.00549178977428744	0.21606438718738186	0.08253743662303974	0.10818813346999202	0.020561324149275213	0.04162784704739628	0.02991872080847032		0.10199761364073745	0.01983143282102132	
