Contig	FAME000001	FAME000002	FAME000003	FAME000004	FAME000005	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000015	FAME000016	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
contig_72921	0.2882	0.0	0.0	0.0	1.03	0.0	0.2429	2.108	0.0	7.426	0.0	0.0	1.315	3.555	0.0	1.437	0.0	3.179	0.0	1.499	0.3157	0.0
contig_72942	4.323	0.0	3.349	0.0	8.581	0.0	0.2429	7.076	0.0	3.978	0.0	0.0	5.524	3.777	0.0	4.886	0.0	4.121	0.0	5.398	4.578	0.0
contig_72952	36.15	0.0	30.24	0.3188	51.56	0.4037	3.393	32.59	0.0	44.88	30.02	1.351	30.28	28.96	0.0	16.26	0.0	19.11	0.0	14.46	27.8	0.2808
contig_73003	7.349	0.0	1.576	19.12	14.87	0.0	0.923	7.076	0.0	9.813	0.0	0.0	8.286	9.776	0.0	15.23	0.5445	10.71	0.0	10.35	10.73	0.0
contig_73006	7.493	0.0	0.0	0.0	0.0	0.0	0.3886	9.334	0.0	0.0	0.0	0.0	11.71	0.0	0.0	0.0	0.0	3.886	0.0	0.0	5.209	0.0
contig_73025	2.162	0.0	0.0	0.0	2.632	0.0	1.069	6.323	0.0	6.763	0.0	0.0	11.31	17.44	0.0	13.08	0.0	15.66	0.0	15.44	15.0	0.0
contig_73028	13.7	0.0	0.5914	0.0	8.014	0.0	0.3403	8.135	0.0	7.962	0.0	0.0	17.24	5.558	0.0	3.163	0.0	2.945	0.0	6.301	8.529	0.5713
contig_73062	35.33	0.0	27.01	0.0	33.89	0.0	0.875	3.917	0.0	10.35	0.0	0.0	8.291	9.115	0.0	2.013	0.0	2.945	0.0	16.95	6.002	0.0
contig_73066	12.83	0.0	18.53	0.0	24.96	13.41	1.215	22.75	0.0	19.64	0.0	0.0	21.85	21.12	0.0	12.94	0.5448	11.55	0.0	12.3	19.74	1.428
contig_73080	181.2	9.787	366.0	0.6428	323.9	63.63	53.43	233.2	0.4863	277.5	307.3	1.702	231.7	269.2	2.381	391.5	1.08	288.1	0.706	300.4	298.1	226.5
contig_73120	1.731	0.0	0.5918	0.0	2.749	0.0	0.0	2.11	0.0	1.062	0.0	0.0	0.6584	0.8898	0.0	2.302	0.0	1.65	0.0	0.6005	2.529	0.0
contig_73130	2.309	0.0	2.367	0.0	4.01	158.2	0.2918	4.673	0.0	9.959	0.0	0.6875	5.004	5.228	0.0	4.748	0.0	3.773	0.0	3.903	4.267	0.0
contig_73133	14.14	0.0	7.496	0.0	10.88	0.0	1.946	14.47	0.0	19.52	0.4303	0.0	18.83	23.58	0.0	20.86	0.0	22.52	0.0	30.03	14.86	0.0
contig_73148	1.01	0.0	0.0	0.0	0.9165	0.0	0.09728	1.206	0.0	1.195	0.0	0.0	3.555	2.336	0.0	4.316	0.0	3.537	0.0	9.008	3.951	0.0
contig_73165	25.97	46.93	71.02	0.0	41.01	23.15	3.648	38.14	0.0	50.86	2.152	13.75	40.43	41.6	0.0	54.53	0.0	44.92	0.0	56.75	40.15	25.44
contig_73170	10.54	0.0	46.78	0.0	15.93	0.0	2.093	17.8	0.0	21.79	0.0	0.0	17.13	16.92	0.0	16.84	0.0	22.77	0.2377	22.83	12.49	0.0
contig_73176	8.641	0.0	8.269	0.0	8.805	0.0	1.262	14.14	0.1633	15.64	0.0	0.0	16.43	12.1	0.0	17.09	0.2721	21.06	0.0	15.28	10.88	0.0
contig_73178	0.8657	0.0	8.68	0.0	0.0	0.0	0.09728	0.603	0.0	0.1328	0.0	0.0	0.5267	3.782	0.0	4.172	0.0	0.8252	0.0	0.9008	1.422	0.0
contig_73208	16.17	0.3531	16.78	0.3247	43.33	10.01	3.504	31.98	0.0	40.13	0.0	70.51	45.59	45.86	0.0	32.68	0.0	38.46	0.0	30.04	34.16	0.0
contig_73213	18.77	0.0	114.3	0.0	66.49	0.8223	1.655	26.7	0.3275	23.92	0.0	0.0	20.29	29.16	0.2004	34.26	1.091	30.55	2.139	41.16	37.01	0.572
contig_73217	7.164	0.0	0.0	0.0	7.509	0.0	0.7246	2.695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.511	0.0
contig_73232	1.011	0.0	0.3948	0.0	4.012	0.0	0.2434	1.81	0.0	2.923	0.0	0.0	1.845	2.337	0.0	1.728	0.0	1.77	0.0	2.554	10.6	0.0
contig_73237	8.518	0.0	0.0	0.0	7.222	0.0	0.5354	10.86	0.3275	11.43	0.0	0.0	21.08	13.36	0.0	2.16	0.8183	2.949	0.0	4.507	9.173	0.0
contig_7327	53.33	15.14	159.1	189.2	58.88	225.6	17.59	58.42	83.25	67.55	30.33	170.0	55.94	93.45	127.2	100.7	168.6	91.05	134.2	88.97	79.96	133.8
contig_73274	12.41	0.0	9.074	0.0	14.21	0.0	0.9242	7.236	0.0	9.826	0.0	0.0	10.4	6.563	0.0	7.194	0.0	8.37	0.0	4.204	15.96	0.0
contig_73286	3.034	0.0	0.5925	0.0	2.065	0.0	0.0974	2.113	0.0	4.254	0.0	0.0	2.373	2.562	0.0	1.873	0.0	3.187	0.0	4.209	3.323	0.0
contig_73290	1.697	0.0	7.734	0.0	7.074	53.7	0.2384	5.171	0.0	7.288	0.0	0.3369	5.034	6.65	0.2945	5.5	0.0	4.969	0.0	8.24	2.634	0.0
contig_73296	9.246	0.0	53.92	0.0	33.84	0.0	0.5844	23.7	0.0	15.56	0.0	0.0	16.48	15.59	0.2005	19.02	0.0	18.41	0.0	33.97	16.77	0.2862
contig_73327	7.946	0.0	2.963	0.0	3.097	0.0	1.12	5.584	0.0	8.376	0.0	0.0	15.43	5.903	0.0	5.618	0.0	5.194	0.0	8.568	8.704	0.0
contig_73357	45.8	0.0	6.32	0.3249	26.38	0.0	1.071	10.87	0.0	16.49	0.0	0.6883	16.61	27.62	0.0	0.7203	0.8188	2.243	0.0	13.38	5.064	0.0
contig_73413	6.505	0.0	4.348	0.6502	8.494	45.29	1.023	5.135	0.0	10.78	0.0	0.0	10.69	7.689	0.1003	6.343	0.2731	5.197	0.0	5.114	8.076	0.0
contig_73462	149.4	49.17	70.4	83.28	148.0	114.4	23.94	115.2	66.11	138.7	74.2	160.6	179.8	153.4	66.56	132.8	122.4	92.31	247.9	123.4	120.4	49.29
contig_73466	3.605	24.68	8.477	0.0	7.556	0.0	0.3889	6.93	0.0	7.829	0.0	0.0	7.633	6.114	0.2002	4.457	0.0	4.831	0.0	10.95	4.896	0.0
contig_73488	1.302	0.3537	8.899	0.0	32.27	0.0	0.829	10.73	0.3281	9.584	0.0	0.0	9.769	24.2	3.112	15.43	0.0	17.26	0.0	5.87	4.595	5.731
contig_73505	7.956	0.0	0.3955	0.0	4.364	0.2746	0.4876	4.08	0.0	6.257	0.0	0.0	7.393	4.795	0.0	13.13	0.0	14.18	0.0	16.26	22.02	0.0
contig_73506	0.8679	0.0	0.0	0.0	0.1149	0.0	0.1463	2.569	0.0	1.864	0.0	0.0	3.565	2.342	0.0	2.019	0.0	1.418	0.0	9.482	0.3169	0.0
contig_73523	2.17	0.0	0.9888	0.0	1.838	0.0	0.3901	3.174	0.0	1.331	0.0	0.0	1.188	5.799	0.0	4.616	0.0	2.127	0.0	20.17	3.486	0.0
contig_73528	8.39	10.97	9.888	0.0	10.45	0.0	0.9753	6.196	0.3281	6.789	0.0	0.0	9.505	5.576	0.0	7.356	0.5465	13.47	0.0	6.773	17.75	0.5731
contig_73550	10.41	5.303	27.27	0.0	18.48	0.0	1.413	17.52	0.3279	15.56	0.0	23.76	15.96	15.04	0.0	23.35	0.0	25.28	0.238	24.07	17.58	0.0
contig_73552	5.211	0.0	0.7916	0.0	7.7	0.0	1.171	4.537	0.0	7.593	0.0	0.0	9.644	18.75	0.0	2.742	0.5469	1.183	0.0	8.585	0.1586	0.0
contig_73554	196.4	112.9	325.5	986.3	348.7	277.8	113.0	216.5	561.1	272.0	160.6	122.4	237.3	256.9	364.5	237.6	911.4	232.2	287.6	170.3	212.0	470.5
contig_73616	4.198	13.45	9.301	0.3255	4.137	0.0	0.2928	6.2	0.0	8.658	0.0	0.0	10.04	4.575	1.808	10.83	0.0	15.85	0.0	13.71	9.355	0.0
contig_73627	0.5794	0.0	0.594	0.0	0.0	0.0	0.09765	0.4539	0.0	2.399	0.0	0.0	0.3966	12.17	0.0	0.2889	0.0	0.0	0.0	0.3014	0.9519	0.0
contig_73651	7.097	0.0	4.752	0.3257	11.84	33.55	0.7812	10.74	0.0	12.8	0.0	0.0	11.63	10.61	0.0	15.16	0.0	9.112	0.0	7.836	9.995	0.0
contig_73671	5.069	0.7084	0.7921	0.0	4.37	0.0	0.8789	4.086	0.0	3.465	0.0	0.0	7.535	2.01	0.0	5.055	0.0	5.444	0.0	4.973	7.298	0.5738
contig_73706	4.203	0.0	8.322	0.0	3.912	0.0	0.4397	12.87	0.0	9.336	0.0	0.0	9.259	3.91	0.0	10.55	0.0	9.592	0.0	17.64	7.62	0.0
contig_73746	0.5797	0.0	2.576	0.0	0.0	0.0	0.0	2.423	0.0	2.667	0.0	0.0	0.7936	10.84	0.0	0.0	0.0	0.1184	0.2386	0.0	0.3175	0.0
contig_73748	1.159	0.0	0.1981	0.0	0.0	0.0	0.0	0.0	0.0	2.534	0.0	0.0	0.0	0.0	0.0	10.69	0.0	2.96	0.0	3.167	1.429	0.0
contig_73761	5.942	0.0	0.0	0.0	0.5754	0.0	0.1954	0.6056	0.0	2.267	0.0	0.0	2.513	11.17	0.0	0.0	0.0	0.4737	0.0	0.0	4.128	0.0
contig_73767	8.116	0.0	5.944	0.6518	11.74	0.0	0.7328	8.782	0.0	9.336	0.0	0.0	7.407	5.921	0.0	3.758	0.0	2.368	0.0	3.619	5.08	0.2871
contig_73784	49.71	1.063	39.43	154.2	63.06	8.668	15.1	44.97	13.48	54.68	13.83	0.0	43.38	43.35	96.47	33.38	64.34	29.13	162.7	27.29	39.53	46.8
contig_73800	5.076	0.7093	6.345	0.0	8.636	0.0	0.1956	6.06	0.0	4.404	0.0	0.0	2.515	5.031	0.0	8.532	0.0	6.162	0.0	11.32	5.083	0.0
contig_73808	5.801	0.0	3.172	0.0	12.9	0.0	0.9289	6.212	0.1645	5.338	0.0	0.0	5.824	3.913	0.0	4.049	0.0	5.569	0.0	2.867	9.055	0.0
contig_73851	4.786	0.0	2.974	0.6522	8.175	0.0	0.5867	3.636	0.0	6.272	0.0	0.0	6.618	4.025	0.0	4.049	0.0	5.332	0.0	3.169	10.64	0.8618
contig_73852	21.06	0.0	35.73	0.0	35.86	0.2757	2.594	35.5	0.0	45.57	0.2165	0.0	39.49	35.37	0.2016	32.58	0.2743	40.58	0.0	53.64	44.38	0.2876
contig_73893	7.111	0.0	8.729	0.0	15.9	0.0	0.1957	8.641	0.0	12.82	0.0	0.0	6.092	7.607	0.0	9.406	0.0	8.418	0.0	11.63	8.584	0.0
contig_73898	156.7	43.02	163.4	2.638	273.1	0.4175	30.1	209.5	0.1663	270.1	521.8	1.048	268.7	234.4	115.2	244.1	1.108	250.1	75.07	229.6	248.0	0.2904
contig_73904	19.27	263.5	20.65	0.0	40.88	0.4096	2.036	22.39	0.0	27.93	0.2145	0.6853	17.98	25.61	0.09983	13.34	0.0	18.57	0.2368	13.32	14.81	0.0
contig_73910	11.76	0.0	2.581	0.0	16.14	0.0	0.7342	10.32	0.0	17.77	0.0	0.0	9.277	5.821	0.0	5.792	0.0	3.441	0.0	4.079	6.521	0.0
contig_73916	5.659	0.0	5.158	0.0	7.72	0.0	0.4892	5.306	0.0	3.339	0.0	0.0	3.179	3.915	0.0	4.052	0.0	4.15	0.0	4.228	4.292	0.0
contig_73977	4.356	6.747	2.978	0.0	11.53	0.1378	1.175	12.89	0.0	12.83	0.0	0.0	10.47	8.843	0.0	4.344	0.0	9.017	0.0	4.23	8.271	0.0
contig_73979	3.775	1.42	12.9	658.0	7.494	0.6892	18.55	4.096	0.0	7.349	0.433	0.0	9.674	17.35	0.0	15.35	0.0	10.44	0.4781	9.216	4.931	193.9
contig_7398	206.0	11.67	1208.0	186.6	468.0	178.3	31.88	357.7	91.7	302.8	104.6	2.105	240.1	371.0	42.14	410.2	162.9	322.6	405.2	477.0	328.0	129.5
contig_73985	4.647	0.0	0.0	0.0	5.534	0.0	2.741	9.102	0.0	18.04	0.0	0.0	14.31	14.55	0.0	16.07	0.0	18.51	0.0	15.71	17.5	0.0
contig_74011	280.1	764.4	665.0	1122.0	509.8	938.9	129.1	421.2	504.4	465.8	1487.0	798.2	429.6	498.0	438.6	509.1	875.1	487.8	982.9	456.1	404.9	495.3
contig_74012	7.406	0.0	15.68	83.59	7.955	0.2757	7.196	8.495	33.1	10.82	0.433	0.0	8.879	14.33	0.1008	16.65	0.0	13.05	0.0	10.88	8.589	30.49
contig_74013	3.921	0.0	13.1	0.0	16.37	0.0	0.4895	6.523	0.0	4.276	0.0	0.0	3.181	3.694	0.0	7.674	0.0	4.034	0.0	7.101	5.567	0.0
contig_74016	2.614	0.0	0.0	0.0	0.0	0.0	0.0979	0.3034	0.0	1.203	0.0	0.0	1.325	8.395	0.0	0.0	0.0	0.0	0.0	0.0	0.1591	0.0
contig_74022	2.033	0.0	2.779	0.0	5.534	21.09	0.3916	6.978	0.1647	9.621	0.0	0.0	8.482	4.478	0.0	5.213	0.0	5.22	0.0	2.266	7.158	0.0
contig_74040	5.67	0.0	3.578	0.327	11.43	0.0	3.676	3.645	0.0	49.51	0.0	0.0	81.74	23.09	0.1009	7.539	0.0	8.672	0.0	4.841	35.36	0.288
contig_74058	1.453	0.0	0.3973	0.0	0.8076	0.0	0.0	0.3036	0.0	0.4011	0.0	0.0	0.0	7.953	0.0	0.0	0.0	0.0	0.0	0.0	0.3183	0.5757
contig_74073	4.362	0.0	18.49	0.0	8.312	0.0	1.666	8.962	0.0	13.25	0.0	0.0	11.54	12.44	0.0	9.714	0.0	10.1	0.0	19.51	9.556	0.0
contig_74074	125.2	196.1	140.0	173.8	207.1	38.62	38.4	165.0	65.09	213.7	68.47	1.385	210.7	184.4	1.916	150.4	126.5	160.6	0.0	143.8	171.1	1.727
contig_74075	28.33	18.48	18.87	4.574	49.03	4.552	3.478	28.99	5.438	44.53	4.117	13.5	41.37	37.75	1.513	22.46	3.294	35.5	22.73	16.93	28.97	6.908
contig_74105	3.773	0.0	3.174	0.0	6.683	0.0	0.3913	7.429	0.0	6.009	0.0	0.0	5.033	11.19	2.719	6.946	0.0	9.13	0.0	3.926	6.04	0.0
contig_74128	3.78	0.0	3.379	0.0	4.502	0.0	0.3431	2.127	0.0	2.542	0.0	0.0	3.317	1.457	0.0	4.349	0.0	2.02	0.0	1.967	2.707	0.0
contig_74156	0.1454	0.0	0.5963	0.0	0.9235	2.898	0.147	5.772	0.0	5.619	1.518	0.0	0.9289	1.793	0.0	3.625	0.0	4.039	0.0	2.572	2.07	0.0
contig_74169	9.16	0.0	0.0	0.0	0.0	0.0	0.0	3.19	0.0	4.951	0.0	0.0	0.7962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7963	0.0
contig_74208	10.32	0.7111	28.23	0.0	30.82	0.0	0.196	12.91	0.0	20.74	0.0	0.0	9.023	18.61	0.1009	25.81	0.0	17.94	0.0	18.61	16.56	0.0
contig_74232	20.83	4.952	41.33	14.64	56.28	172.2	5.51	50.32	11.65	52.05	305.2	0.6892	52.15	49.51	11.95	42.41	13.66	40.42	16.91	31.16	36.13	9.17
contig_74233	3.055	0.0	1.989	0.0	5.083	0.0	0.2943	4.56	0.0	2.945	0.0	0.0	3.851	4.262	0.0	4.642	0.0	5.706	0.0	2.119	8.128	0.0
contig_74252	14.1	0.0	16.3	0.327	14.08	0.0	2.157	21.27	0.0	24.62	0.0	0.0	21.5	21.41	0.2018	26.24	0.0	21.98	0.0	26.32	22.62	0.0
contig_74255	20.72	0.0	1.181	0.0	12.57	0.0	3.008	39.54	0.0	45.03	0.0	0.0	52.02	125.8	0.0	2.009	0.5438	3.293	0.237	10.78	7.252	0.0
contig_74325	12.04	0.0	7.142	0.0	17.17	0.1378	0.6849	8.49	0.0	9.882	0.0	0.0	8.476	4.922	0.0	5.643	0.0	8.537	0.0	4.832	10.65	0.0
contig_74333	2.62	0.0	0.0	0.0	3.005	0.0	0.5889	2.586	0.0	3.885	0.0	0.0	6.909	5.05	0.0	9.0	0.0	8.683	0.0	9.391	14.83	0.0
contig_74339	13.39	1.068	23.09	0.0	18.26	0.0	0.638	13.84	0.0	15.0	0.0	0.0	19.0	11.0	0.0	35.13	0.0	18.2	0.2397	23.63	21.53	0.0
contig_74342	5.493	0.0	3.558	0.0	7.346	0.2745	0.5361	3.625	0.0	7.317	0.0	0.0	1.187	3.566	0.0	2.451	0.0	2.244	0.0	0.9025	5.859	0.0
contig_74347	3.055	0.0	2.188	0.0	7.97	0.0	0.1962	12.01	0.0	10.04	0.0	0.0	12.22	6.281	0.0	11.03	0.0	10.94	0.0	9.083	13.39	0.0
contig_74374	0.5823	0.0	4.18	0.0	12.25	0.0	0.09815	0.6084	0.0	0.5359	0.0	0.0	1.196	0.3367	0.0	0.7258	0.0	0.4758	0.0	0.0	0.7973	0.0
contig_74379	3.639	0.0	9.752	0.0	5.779	0.0	0.9815	2.433	0.0	3.617	0.0	0.0	3.986	3.142	0.0	5.661	0.0	4.282	0.0	4.393	3.03	0.0
contig_74402	10.04	152.0	5.971	0.0	12.95	0.0	1.914	11.41	0.0	17.55	1.737	0.3468	18.2	10.89	0.0	10.31	0.0	17.37	0.0	9.088	27.59	0.0
contig_74415	51.65	53.01	85.13	238.5	69.31	77.2	23.98	59.73	118.1	84.75	136.5	80.06	85.91	78.96	87.85	89.66	210.5	83.09	1.198	75.08	84.3	111.0
contig_74444	2.331	149.3	10.16	0.0	4.048	0.0	0.2946	4.566	0.3304	3.351	0.0	0.0	3.988	4.38	0.0	2.905	0.0	3.333	0.0	4.092	2.074	0.2886
contig_74502	0.5831	0.0	0.1993	0.0	0.9259	0.0	0.0	1.523	0.0	1.476	0.0	0.0	2.661	1.348	0.0	18.75	0.0	6.55	0.0	15.62	7.345	0.0
contig_74559	0.4373	0.0	0.0	0.0	0.0	0.0	0.1966	0.9137	0.0	12.88	0.0	0.0	0.133	0.5618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
contig_74568	30.03	3.921	160.6	122.9	36.57	142.8	13.51	44.92	57.2	45.74	2.608	0.6945	41.37	71.02	6.374	86.34	101.6	75.63	1.68	58.85	64.99	23.39
contig_74585	2.034	0.0	0.0	0.0	1.038	16.97	0.3429	5.92	0.0	9.226	0.0	0.0	6.365	4.032	0.0	1.304	0.0	0.7123	0.0	0.3024	2.069	0.0
contig_74593	4.227	0.0	4.384	0.0	8.912	0.0	0.4914	6.7	0.0	8.451	0.0	0.0	4.922	4.27	0.0	7.558	0.2754	6.908	0.0	4.095	4.471	0.0
contig_74596	3.931	0.0	15.13	0.0	17.57	0.0	0.3435	8.973	0.0	8.172	0.0	0.0	6.245	7.407	0.0	11.76	0.0	8.564	0.0	14.84	4.943	0.0
contig_74612	6.564	0.0	0.9971	0.0	3.706	0.0	0.59	10.97	0.0	14.23	0.0	0.0	4.792	13.16	0.2025	2.909	0.0	2.264	0.0	8.043	8.148	0.0
contig_74637	1.604	0.0	1.994	0.0	9.496	0.0	0.04917	6.857	0.0	7.114	0.0	0.0	2.396	3.823	0.0	5.963	0.0	3.218	0.0	8.347	4.793	0.0
contig_74655	9.032	0.0	13.14	0.0	8.096	0.2766	1.473	10.35	0.3304	16.76	0.0	0.0	14.36	17.29	0.0	23.82	0.0	26.9	0.0	30.01	17.39	0.0
contig_747	25.71	0.3562	201.8	0.3276	41.64	0.1383	15.89	51.44	0.0	64.61	0.2172	0.1735	43.34	53.34	0.0	66.6	0.5504	57.13	0.0	83.44	47.79	0.2886
contig_74734	3.943	0.0	18.97	0.0	4.29	0.0	0.8369	7.629	0.0	10.35	0.2178	0.0	10.4	10.36	0.2027	10.05	0.5518	10.5	0.0	18.84	6.559	0.0
contig_74745	0.4379	0.0	22.75	0.0	0.2318	0.0	0.246	1.677	0.0	2.418	0.0	0.0	0.666	1.013	0.0	1.601	0.0	1.908	0.0	2.126	1.279	0.0
contig_74773	2.629	0.0	4.393	0.0	5.566	0.0	0.2462	6.561	0.0	3.36	0.2178	0.6958	3.732	4.503	0.0	2.039	0.0	3.461	0.0	2.887	4.639	0.0
contig_74774	5.696	0.0	5.79	0.3284	13.45	0.1386	1.132	10.38	0.0	13.98	0.0	0.0	7.464	6.192	0.0	6.408	0.5518	11.57	0.0	7.294	19.84	0.0
contig_74781	3.616	0.7075	0.0	0.0	3.675	0.0	0.0	10.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
contig_74796	6.426	0.0	9.384	0.0	5.102	24.68	0.7385	13.58	0.0	18.68	0.0	0.0	9.33	11.48	0.0	7.427	0.0	4.773	0.0	3.343	7.999	0.0
contig_74813	4.381	0.3571	4.592	0.3284	6.262	0.0	0.8862	7.324	0.0	13.17	0.4355	0.0	7.464	10.13	0.0	7.427	0.0	7.518	0.4809	11.85	7.359	0.5786
contig_74835	1.899	0.0	149.6	0.0	6.957	0.0	0.6893	0.6103	0.0	3.226	0.0	0.0	3.999	1.464	0.0	3.495	0.0	12.65	0.0	1.672	3.839	0.0
contig_74847	10.08	0.3574	9.99	0.0	12.18	0.2775	0.8375	10.53	0.0	12.78	0.0	0.0	16.27	11.94	0.0	12.97	0.0	11.58	0.0	17.33	8.964	0.0
contig_74877	2.484	0.0	0.0	0.0	3.829	0.0	0.9853	2.595	0.0	7.262	0.4358	0.0	19.21	10.03	0.0	0.4372	0.0	3.702	0.0	2.585	10.41	0.0
contig_74880	1.169	0.0	0.5994	0.0	4.409	0.0	0.4926	2.29	0.0	6.724	0.0	0.0	18.54	4.281	0.0	1.02	0.0	2.985	0.0	3.041	10.73	0.0
contig_74920	5.98	0.0	2.991	0.0	11.7	4.431	1.18	6.705	0.0	12.21	0.0	0.0	7.588	7.196	0.0	6.109	0.0	5.72	0.0	6.829	11.02	0.0
contig_74921	77.8	471.0	237.3	767.2	131.4	245.7	72.27	108.6	450.4	132.3	480.8	0.6967	128.8	163.0	265.1	156.0	826.5	165.5	946.4	150.6	141.0	690.0
contig_74922	10.24	0.0	3.599	0.0	9.521	0.0	1.183	11.31	0.0	10.63	0.6542	0.0	15.08	10.71	0.0	0.7291	0.0	1.314	0.0	8.825	3.524	0.0
contig_74934	0.7312	0.0	0.7997	0.0	0.9289	0.0	0.0	0.1528	0.0	1.211	0.0	0.0	0.1335	1.127	0.0	2.479	0.0	6.333	0.0	0.9129	1.442	0.0
contig_74962	3.931	0.0	14.33	0.0	7.976	2.349	0.5889	5.475	0.0	4.421	0.0	0.0	7.042	6.958	2.829	5.807	0.0	7.375	0.0	4.999	3.827	0.0
contig_74973	7.897	0.0	3.799	0.0	17.76	0.0	0.838	10.69	0.0	9.824	10.03	0.0	9.876	9.92	0.0	3.791	0.2763	4.54	0.0	2.891	6.087	0.0
contig_74979	8.335	0.7152	19.39	0.0	5.921	433.2	1.775	10.24	0.3317	16.69	0.0	0.0	15.61	16.8	0.1015	12.98	0.0	8.603	0.0	30.13	8.009	0.0
contig_74983	8.043	6.795	8.997	0.0	24.5	0.0	2.021	15.43	0.0	18.71	0.0	0.0	13.35	16.8	0.1015	8.749	0.0	9.917	0.0	10.65	13.94	0.0
contig_75024	6.796	0.0	17.17	0.0	15.95	0.0	1.594	24.85	0.3351	25.97	0.0	0.0	16.05	24.26	0.2051	16.65	0.0	18.47	0.0	8.148	8.74	0.0
contig_75028	2.049	0.0	0.6002	0.0	6.971	0.0	1.233	7.491	0.0	14.81	0.0	0.0	8.413	2.482	0.0	0.7296	0.0	2.391	0.0	0.609	2.244	0.0
contig_75032	9.957	0.0	0.6005	0.0	21.74	0.0	0.4936	4.742	0.0	12.53	0.4367	0.0	6.013	5.982	0.0	14.02	0.0	9.571	0.0	7.313	10.1	0.0
contig_75037	3.961	0.0	0.6017	0.0	2.446	0.0	1.236	13.64	0.0	11.61	1.313	0.0	18.74	6.672	0.2036	20.77	0.0	22.65	0.0	22.9	16.07	0.5812
contig_75046	9.633	7.138	52.68	50.87	19.7	0.0	1.87	16.77	0.0	15.98	0.0	0.3477	17.98	18.79	0.0	24.74	0.0	18.01	0.4806	19.74	19.5	0.0
contig_75082	2.049	0.0	1.0	0.0	5.809	0.0	0.3946	0.9172	0.0	4.309	0.0	0.0	6.544	2.256	0.3047	3.648	0.0	5.739	0.0	1.066	8.014	0.0
contig_75096	0.0	0.0	0.0	0.0	0.0	0.0	0.04933	9.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
contig_75131	25.33	0.0	2.402	0.0	18.83	0.0	2.419	42.07	0.4982	50.53	0.0	0.0	80.58	33.07	0.0	11.1	0.0	17.35	0.0	10.05	40.42	0.0
contig_75151	15.21	0.0	24.79	0.3288	30.77	0.0	1.873	25.97	0.0	35.12	0.0	0.0	25.49	25.93	6.699	28.0	10.77	24.61	0.0	29.06	27.87	0.0
contig_75166	2.782	0.0	3.803	0.0	0.93	0.0	1.037	4.13	0.3321	9.971	0.0	0.0	2.94	8.917	0.0	9.198	0.0	8.614	0.0	8.989	8.18	0.0
contig_75208	1.757	0.0	0.4004	0.0	0.6975	0.0	0.1974	8.413	0.0	12.94	0.0	0.0	3.875	5.531	0.0	1.022	0.0	1.675	0.0	0.6094	4.17	0.0
contig_75220	3.661	0.0	9.208	0.0	13.14	0.0	0.2468	5.66	0.0	15.63	0.0	0.0	9.488	8.24	0.0	9.928	0.0	6.819	0.0	15.23	11.55	0.0
contig_75224	33.53	1.432	127.9	49.72	90.1	0.973	5.084	59.66	24.41	50.39	0.655	8.72	40.62	60.84	15.35	58.69	43.43	44.74	1.929	62.92	48.76	25.23
contig_75234	129.9	0.3581	6.806	0.6585	46.15	0.0	11.65	112.0	0.0	102.9	0.0	0.0	127.8	111.4	0.2032	206.0	0.0	213.7	0.0	216.6	193.9	0.0
contig_75240	76.38	46.88	129.4	0.0	125.7	159.6	9.076	107.8	0.1659	113.0	2.4	0.3486	92.28	138.6	0.3047	79.38	0.2764	75.2	0.4818	72.93	78.38	22.9
contig_75247	12.75	0.0	3.205	0.0	2.792	0.0	0.09878	1.531	0.0	2.966	0.0	0.0	4.279	5.083	0.0	4.091	0.0	3.711	0.0	3.049	4.494	0.0
contig_75265	8.326	0.0	20.02	0.6457	6.269	32.43	0.5807	8.699	0.0	9.644	0.2141	0.0	11.01	13.06	0.0	10.74	0.0	6.686	0.0	5.975	7.076	0.0
contig_75309	11.68	0.0	6.984	0.0	16.8	0.0	1.82	6.709	0.0	13.97	0.0	0.0	16.25	8.326	0.0	11.64	0.0	14.79	0.0	9.871	18.39	0.0
contig_75373	13.93	0.0	0.0	0.0	0.3492	0.0	0.04942	0.1532	0.0	0.0	0.0	0.0	0.2676	0.0	0.0	0.0	0.0	1.078	0.0	0.0	0.0	0.0
contig_75379	0.5864	0.0	0.4009	0.0	6.402	0.0	0.09884	3.37	0.0	2.563	0.0	0.0	0.8028	3.165	0.0	5.263	0.0	8.385	0.0	8.695	5.139	0.0
contig_75393	1.459	0.0	1.396	36.41	1.274	0.0	0.1967	1.981	0.0	2.148	0.435	0.0	2.529	3.261	0.0	4.945	0.0	4.052	0.0	10.32	2.556	43.05
contig_75395	13.63	0.0	0.0	0.0	0.9312	0.0	3.163	7.199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3212	0.0
