species	FAME000016	FAME000003	FAME000008	FAME000022	FAME000023	FAME000015	FAME000001	FAME000018	FAME000013	FAME000019	FAME000006	FAME000011	FAME000014	FAME000002	FAME000012	FAME000009	FAME000020	FAME000010	FAME000017	FAME000005	FAME000007	FAME000004
Lactococcus phage 53802	0.013524218010394329	0.016459163639356213	0.012076466882737506	0.0431238584860989			0.0215317121748375	0.01154642458990285	0.028795242320779				0.020652816762577096				0.04149469831131397	0.016671616052682307		0.058698568872987474	0.005300259712725923	
Lactococcus phage 56301	0.0019320311443420468		0.0003263909968307434	0.0025366975580058174			0.003652701172517076	0.00039815257206561556	0.002350632026186041				0.0037550575931958358				0.0014819535111183562	0.0005209880016463221		0.005590339892665474		
Lactococcus phage 62501	0.007728124577368187	0.0023513090913366017	0.008159774920768584	0.014374619495366298			0.011727093238081139	0.0007963051441312311	0.015866766176755778	0.003293048374880627			0.01736714136853074				0.032602977244603835	0.013545688042804375		0.027485837805605248	0.0047702337414533315	
Lactococcus phage 62502	0.013524218010394329	0.05290445455507353	0.005548646946122638	0.008455658526686057			0.014803052120200782	0.001990762860328078	0.0517139045760929				0.013612083775334904				0.03778981453351808	0.021360508067499204		0.04006410256410257	0.004770233741453331	
Lactococcus phage 62503	0.0009660155721710234	0.009405236365346407	0.0003263909968307434	0.0016911317053372116			0.011342598377816183	0.0011944577161968467	0.005876580065465102				0.0009387643982989589				0.005927814044473425	0.0010419760032926442		0.018168604651162792	0.0026501298563629616	
Lactococcus phage 63301	0.007728124577368187	0.0023513090913366017	0.009138947911260815	0.04735168774944193			0.014610804690068304	0.008759356585443542	0.04466200849753477				0.03848934033025731		0.004977353043651386	0.0046840601433322405	0.036307861022399725	0.030738292097133003		0.038200655933214075	0.003710181798908146	
Lactococcus phage 949	0.0038640622886840937	0.0035269636370049025	0.001631954984153717	0.008455658526686057		0.0014358326393475577	0.00999686636688884		0.007639554085104632				0.005632586389793754				0.008150744311150959	0.0020839520065852883		0.02142963625521765	0.004240207770180739	
Lactococcus phage 96401	0.0019320311443420468			0.0025366975580058174			0.0005767422903974331	0.00039815257206561556	0.004113606045825571				0.0023469109957473975					0.0005209880016463221			0.0015900779138177772	
Lactococcus phage 98101	0.0019320311443420468	0.0011756545456683008	0.003263909968307434	0.005918960968680241			0.00749764977516663	0.0007963051441312311	0.009402528104744163				0.010795790580438027				0.011114651333387671	0.010940748034572763		0.013509988073941562	0.0010600519425451847	
Lactococcus phage 98103	0.004830077860855117	0.0035269636370049025	0.01240285787956825	0.007610092674017452			0.009804618936756363	0.002787068004459309	0.028207584314232488	0.003293048374880627			0.036142429334509917				0.019265395644538632	0.021360508067499208		0.031212731067382232	0.005830285683998516	
Lactococcus phage 98104	0.0019320311443420468	0.004702618182673203	0.003263909968307434	0.007610092674017452			0.009420124076491407	0.001990762860328078	0.013516134150569735				0.005163204190644274				0.004445860533355069	0.005730868018109543		0.011646541443053071	0.0010600519425451847	
Lactococcus phage 98201	0.038640622886840933	0.04585052728106373	0.04765308553728854	0.11415139011026179			0.05671299188908092	0.02150023889154324	0.15220342369554615		0.000964315504746843	0.001161872008179579	0.13377392675760164		0.004977353043651386		0.17783442133420274	0.1156593363654835		0.1649150268336315	0.03286161021890072	0.002902336380786533
Lactococcus phage 98202	0.0019320311443420468	0.008229581819678105	0.0035903009651381775	0.005918960968680241			0.007113154914901675	0.003981525720656156	0.009402528104744163				0.00938764398298959				0.025193209689012057	0.0057308680181095435		0.0163051580202743	0.0015900779138177772	
Lactococcus phage 98203	0.004830077860855117	0.03997225455272223	0.008159774920768584	0.021139146316715145			0.022685196755632367	0.009555661729574774	0.017042082189848796				0.01924467016512866				0.02741613995568959	0.009377784029633797		0.05450581395348837	0.004240207770180739	
Lactococcus phage 98204	0.004830077860855117	0.0035269636370049025	0.004895864952461151	0.005918960968680241			0.014418557259935828	0.0007963051441312311	0.007639554085104632				0.00844887958469063				0.0237112561778937	0.005209880016463221		0.015839296362552175	0.003180155827635554	
Lactococcus phage AM4	0.0009660155721710234		0.0003263909968307434	0.0008455658526686058			0.0007689897205299108		0.0011753160130930204				0.0009387643982989589				0.005927814044473425				0.0037101817989081466	
Lactococcus phage AM5	0.0019320311443420468		0.002937518971476691	0.0033822634106744232			0.0021147217314572545	0.0011944577161968467	0.0005876580065465102								0.0029639070222367125	0.0015629640049389664		0.004192754919499105	0.008480415540361478	
Lactococcus phage B1	0.0009660155721710234		0.0009791729904922303	0.005918960968680241			0.00249921659172221	0.0031852205765249245	0.0011753160130930204				0.0014081465974484385				0.0029639070222367125	0.0010419760032926442		0.0032610316040548597		
Lactococcus phage BK5-T	0.05892694990243243	0.019986127276361114	0.02023624180350609	0.21308259487248865			0.03844948602649554	0.05295429208472687	0.07345725081831378				0.0525708063047417				0.14967730462295398	0.04532595614323002		0.08338923673226	0.015370753166905178	
Lactococcus phage BM13	0.0019320311443420468	0.04349921818972713	0.010444511898583789	0.012683487790029088			0.018840248152982814	0.0031852205765249245	0.06405472271356961		0.0004821577523734215		0.021591581160876054				0.017042465377861096	0.028133352088901394		0.03447376267143709	0.003710181798908146	
Lactococcus phage C41431	0.0028980467165130703	0.008229581819678106	0.008159774920768584	0.010992356084691875			0.01999373273377768	0.001990762860328078	0.012340818137476714				0.032856753940463564				0.014078558355624384	0.01250371203951173		0.04192754919499105	0.0015900779138177772	
Lactococcus phage CHPC1175	0.013524218010394329	0.018810472730692814	0.009138947911260817	0.012683487790029088			0.018648000722850337	0.0023889154323936935	0.02761992630768598				0.02675478535152033				0.02000637240009781	0.016671616052682307	0.0022638775695010415	0.041461687537268935	0.0026501298563629616	
Lactococcus phage CHPC148	0.0028980467165130703	0.004702618182673203	0.0019583459809844606	0.0033822634106744232			0.005382928043709375	0.0019907628603280775	0.009402528104744163				0.012203937177886466				0.014078558355624384	0.005209880016463221		0.008851371496720334	0.0031801558276355543	
Lactococcus phage CHPC836	0.00869414014953921	0.05525576364641014	0.01631954984153717	0.03805046337008726			0.022108454465234934	0.011944577161968466	0.045837324510627796				0.036142429334509917				0.058537163689175074	0.030738292097133003		0.06754994036970781	0.007420363597816293	
Lactococcus phage CHPC971	0.0009660155721710234		0.0003263909968307434	0.009301224379354664			0.0026914640218546875		0.0029382900327325507				0.0032856753940463564				0.0007409767555591781	0.0005209880016463221		0.0037268932617769827	0.0010600519425451847	
Lactococcus phage CHPC974	0.0009660155721710234	0.018810472730692814	0.005548646946122638	0.0067645268213488464			0.015379794410598216	0.0031852205765249245	0.016454424183302285				0.012673319377035946				0.012596604844506028	0.01250371203951173	0.0022638775695010415	0.020497912939773405	0.0047702337414533315	
Lactococcus phage Dub35A	0.011592186866052281	0.016459163639356213	0.016645940838367915	0.02452140972738957			0.03229756826225626	0.005972288580984234	0.041723718464802224	0.003293048374880627		0.001161872008179579	0.036611811533659396				0.050386419378024114	0.03803212412018151	0.0022638775695010415	0.08338923673226	0.007950389569088886	
Lactococcus phage P1045	0.0019320311443420468	0.01410785454801961	0.0019583459809844606	0.0016911317053372116			0.004421690893046987	0.0011944577161968467	0.008227212091651143				0.005163204190644274	0.0015041212923410144			0.005927814044473425	0.0010419760032926442		0.008851371496720334	0.0005300259712725924	
Lactococcus phage P1046	0.0009660155721710234		0.0009791729904922303	0.005918960968680241			0.006536412624504242	0.0007963051441312311	0.002938290032732551								0.008150744311150959	0.0031259280098779327		0.01490757304710793	0.0005300259712725924	
Lactococcus phage P335	0.02608242044861763	0.05055314546373693	0.020889023797167578	0.06088074139213962		0.0014358326393475577	0.03210532083212377	0.019111323459149548	0.04113606045825571				0.06336659688517973				0.08595330364486466	0.050535836159693245		0.07966234347048301	0.013780675253087401	
Lactococcus phage PLg-TB25	0.018354295871249444	0.004702618182673203	0.015993158844706427	0.04058716092809308	0.0019904854794084276		0.038833980886760495	0.009555661729574774	0.06111643268083706				0.040366869126855234		0.009954706087302772		0.03778981453351808	0.02709137608560875		0.058232707215265356	0.007950389569088886	
Lactococcus phage PLgT-1	0.07534921462933983	0.04585052728106373	0.12761887976082067	0.15473855103835488		0.0014358326393475577	0.10977328260564477	0.03225035833731486	0.30205621536490623			0.001161872008179579	0.4407498850013612	0.003008242584682029			0.25934186444571233	0.22767175671944276	0.0022638775695010415	0.28510733452593917	0.04505220755817035	0.002902336380786533
Lactococcus phage PLgY-30	0.02608242044861763	0.0011756545456683008	0.008486165917599328	0.022830278022052355		0.0014358326393475577	0.00826663949569654	0.00716674629718108	0.028795242320779				0.014081465974484383				0.016301488622301918	0.021360508067499204		0.013975849731663685	0.0021201038850903694	
Lactococcus phage Q33	0.027048436020788658	0.06230969092041994	0.10607707396999161	0.08962998038287222	0.0059714564382252824		0.06055794049173047	0.024287306896002548	0.24446573072334823	0.003293048374880627			0.5304018850389118	0.0015041212923410144	0.009954706087302772		0.128929955467297	0.21621002068322367		0.15792710196779963	0.04664228547198813	
Lactococcus phage Q54	0.0028980467165130703	0.0011756545456683008	0.0003263909968307434				0.0003844948602649554		0.010577844117837184								0.0029639070222367125	0.01510865204774334				
Lactococcus phage TP712	0.07438319905716881	0.07053927274009805	0.16352188941220244	0.25028749238990733	0.0019904854794084276	0.0028716652786951154	0.1353421908132643	0.048574613792005096	0.41194826258910366	0.003293048374880627	0.0014464732571202645	0.001161872008179579	0.706889591919116	0.004512363877023043			0.33195758649051177	0.36469160115242544	0.0022638775695010415	0.3675648479427549	0.07791381777707107	
Lactococcus phage TP901-1	0.016422264726907398		0.016645940838367915	0.06172630724480822			0.025568908207619534	0.013537187450230928	0.03173353235351155			0.003485616024538737	0.030979225143865644				0.05483227991137918	0.03959508812512048		0.047052027429934404	0.006360311655271109	
Lactococcus phage TPW22	0.0028980467165130703	0.0023513090913366017	0.0026111279746459473	0.011837921937360482			0.010189113797021318	0.0031852205765249245	0.008227212091651143				0.006101968588943233				0.01185562808894685	0.011982724037865409		0.020963774597495526	0.0026501298563629616	
Lactococcus phage Tuc2009	0.012558202438223304	0.021161781822029414	0.014034812863721968	0.027058107285395386		0.0014358326393475577	0.01999373273377768	0.004777830864787387	0.028207584314232488				0.02628540315237085				0.044458605333550685	0.025528412080669784		0.04518858079904591	0.007950389569088886	
Lactococcus phage WRP3	0.0028980467165130703		0.0009791729904922303	0.0067645268213488464			0.003075958882119643	0.00039815257206561556	0.011753160130930205				0.0032856753940463564				0.005186837288914246	0.0057308680181095435		0.008851371496720334	0.0021201038850903694	
Lactococcus phage bIL285	0.06085898104677447	0.010580890911014707	0.06495180836931794	0.12429818034228506	0.0019904854794084276		0.10246788026061061	0.037426341774167864	0.2521052848084529		0.0004821577523734215		0.11640678538907091		0.009954706087302772	0.0046840601433322405	0.30750535355705894	0.16411122051859145		0.2599508050089445	0.03233158424762814	
Lactococcus phage bIL286	0.03670859174249889	0.05172880000940524	0.024479324762305757	0.11076912669958737			0.0982384367976961	0.029065137760789936	0.1269341294140462		0.000964315504746843		0.07697868066051464		0.004977353043651386		0.19117200293426795	0.0708543682238998		0.22361359570661896	0.024381194678539247	
Lactococcus phage bIL309	0.018354295871249444	0.023513090913366015	0.026437670743290217	0.087938848677535	0.0019904854794084276		0.0836276321076278	0.01433349259436216	0.08697338496888352				0.07369300526646828		0.004977353043651386		0.1259660484450603	0.06147658419426601		0.13696332737030412	0.013780675253087401	0.002902336380786533
Lactococcus phage bIL310	0.18257694314032344	0.48084270917833505	0.16254271642171023	0.6138808090374078	0.003980970958816855	0.0028716652786951154	0.4767736267285447	0.1795668100015926	0.4090099725563711	0.006586096749761254	0.000964315504746843	0.002323744016359158	0.5322794138355097	0.004512363877023043	0.004977353043651386	0.018736240573328962	0.7180064761368435	0.3448940570898652	0.009055510278004166	1.172573792486583	0.07844384374834366	0.005804672761573066
Lactococcus phage bIL311	0.10819374408315462	0.2821570909603922	0.06593098135981017	0.27988229723330854			0.189555966110623	0.09675107501194458	0.2368261766382436		0.0004821577523734215	0.001161872008179579	0.12954948696525634	0.0015041212923410144	0.004977353043651386	0.009368120286664481	0.31862000489044656	0.14691861646426282	0.0022638775695010415	0.4570102862254025	0.028621402448719985	0.002902336380786533
Lactococcus phage bIL312	0.054096872041577315	0.23983352731633337	0.057118424445380095	0.21392816072515727	0.0059714564382252824	0.0028716652786951154	0.21839308063049467	0.05733397037744864	0.17394676993776703	0.003293048374880627			0.1647531519014673	0.0015041212923410144			0.28601702764584275	0.12347415639017834		0.5157088550983899	0.03551174007526369	0.002902336380786533
Lactococcus phage phi31	0.0057960934330261405	0.0011756545456683008	0.004895864952461151	0.009301224379354664		0.0014358326393475577	0.005190680613576898	0.0011944577161968467	0.011753160130930205				0.011734554978736987				0.025934186444571235	0.010419760032926441		0.027485837805605248	0.0015900779138177772	
Lactococcus phage phi7	0.0009660155721710234							0.0007963051441312311														
Lactococcus phage phiLC3	0.0019320311443420468		0.0022847369778152037	0.0033822634106744232			0.0011534845807948662		0.004701264052372082				0.002816293194896877				0.0029639070222367125	0.0010419760032926442		0.006522063208109719	0.0005300259712725924	
